IdLog,IdUtilisateur,IdSession,Horodatage,Page,Action,Appareil,Pays,TempsReponseMs,CodeStatut,CategorieProduit,ChiffreAffaires
882,UTIL0058,SESSION00100,2025-12-09 00:43:35,/commande,voir_page,ordinateur,Italie,1556,200,Mode,0.0
883,UTIL0191,SESSION00244,2025-11-29 08:13:37,/promotion,ajouter_panier,mobile,France,515,200,Gaming,0.0
884,UTIL0098,SESSION00198,2025-12-27 14:59:06,/accueil,cliquer_produit,ordinateur,Belgique,1484,200,Sport,0.0
885,UTIL0274,SESSION00158,2025-01-23 04:12:26,/panier,achat,tablette,Suisse,1114,200,Telephonie,429.65
886,UTIL0188,SESSION00460,2025-11-19 22:07:58,/paiement,passer_commande,mobile,France,2057,200,Beaute,0.0
887,UTIL0141,SESSION00133,2025-05-29 01:36:03,/details-produit,ajouter_panier,tablette,Allemagne,1708,200,Beaute,0.0
888,UTIL0085,SESSION00449,2025-09-18 12:35:49,/produits,passer_commande,mobile,Espagne,1192,200,Informatique,0.0
889,UTIL0005,SESSION00526,2025-08-22 16:45:46,/panier,voir_page,tablette,Italie,1322,200,Mode,0.0
890,UTIL0061,SESSION00176,2025-04-25 01:34:15,/promotion,ajouter_panier,mobile,France,686,404,Mode,0.0
891,UTIL0027,SESSION00255,2025-04-18 17:07:00,/commande,passer_commande,tablette,Italie,1591,200,Gaming,0.0
892,UTIL0069,SESSION00419,2025-11-10 09:20:03,/commande,passer_commande,tablette,Pays-Bas,122,200,Maison,0.0
893,UTIL0091,SESSION00263,2025-01-09 17:42:55,/commande,ajouter_panier,tablette,France,1644,404,Mode,0.0
894,UTIL0106,SESSION00453,2025-04-23 10:17:13,/promotion,passer_commande,tablette,Suisse,1699,200,Maison,0.0
895,UTIL0189,SESSION00152,2025-09-03 02:31:11,/contact,ajouter_panier,mobile,Allemagne,801,200,Sport,0.0
896,UTIL0145,SESSION00022,2025-06-08 05:56:11,/details-produit,achat,mobile,Suisse,849,200,Informatique,224.67
897,UTIL0052,SESSION00540,2025-03-12 23:48:51,/contact,cliquer_produit,ordinateur,Belgique,488,200,Informatique,0.0
898,UTIL0023,SESSION00136,2025-05-08 02:17:09,/accueil,voir_page,tablette,Belgique,135,200,Informatique,0.0
899,UTIL0278,SESSION00347,2025-12-29 02:12:08,/produits,achat,mobile,Pays-Bas,2385,200,Telephonie,98.31
900,UTIL0125,SESSION00058,2025-10-06 22:17:40,/details-produit,voir_page,tablette,France,166,200,Informatique,0.0
901,UTIL0262,SESSION00426,2025-03-14 00:58:14,/produits,cliquer_produit,ordinateur,Allemagne,1829,200,Mode,0.0
902,UTIL0197,SESSION00116,2025-09-09 05:07:14,/panier,cliquer_produit,ordinateur,Italie,1543,200,Mode,0.0
903,UTIL0023,SESSION00155,2025-04-02 13:33:21,/produits,voir_page,tablette,Allemagne,1821,200,Gaming,0.0
904,UTIL0179,SESSION00107,2025-05-19 15:42:23,/commande,cliquer_produit,mobile,Pays-Bas,392,200,Telephonie,0.0
905,UTIL0076,SESSION00328,2025-03-17 12:28:46,/details-produit,achat,mobile,Pays-Bas,355,200,Sport,480.6
906,UTIL0166,SESSION00131,2025-04-04 12:22:20,/produits,voir_page,mobile,Espagne,2051,200,Sport,0.0
907,UTIL0071,SESSION00252,2025-07-16 13:35:31,/paiement,cliquer_produit,tablette,Belgique,2097,200,Telephonie,0.0
908,UTIL0298,SESSION00432,2025-09-27 18:49:44,/produits,voir_page,tablette,Allemagne,437,200,Informatique,0.0
909,UTIL0186,SESSION00572,2025-08-31 04:58:07,/accueil,voir_page,ordinateur,Italie,1558,200,Telephonie,0.0
910,UTIL0151,SESSION00472,2025-03-15 17:59:58,/details-produit,ajouter_panier,mobile,Allemagne,943,200,Informatique,0.0
911,UTIL0074,SESSION00387,2025-01-14 22:27:23,/produits,ajouter_panier,ordinateur,Suisse,514,200,Informatique,0.0
912,UTIL0016,SESSION00151,2025-07-07 04:05:15,/details-produit,cliquer_produit,ordinateur,France,2411,200,Sport,0.0
913,UTIL0241,SESSION00144,2025-09-28 22:19:30,/details-produit,voir_page,mobile,Suisse,1461,200,Gaming,0.0
914,UTIL0057,SESSION00160,2025-01-31 20:02:38,/commande,cliquer_produit,ordinateur,Belgique,736,200,Telephonie,0.0
915,UTIL0284,SESSION00265,2025-10-20 16:19:45,/connexion,voir_page,ordinateur,Espagne,722,200,Informatique,0.0
916,UTIL0109,SESSION00411,2025-11-13 01:14:25,/details-produit,cliquer_produit,ordinateur,Pays-Bas,2370,200,Informatique,0.0
917,UTIL0245,SESSION00321,2025-12-01 20:25:52,/connexion,ajouter_panier,mobile,Allemagne,303,200,Gaming,0.0
918,UTIL0056,SESSION00107,2025-02-09 11:38:49,/commande,voir_page,mobile,France,1061,200,Beaute,0.0
919,UTIL0006,SESSION00317,2025-04-07 17:12:40,/panier,voir_page,ordinateur,Allemagne,1182,200,Beaute,0.0
920,UTIL0024,SESSION00050,2025-06-11 02:19:00,/connexion,cliquer_produit,mobile,Pays-Bas,1236,404,Beaute,0.0
921,UTIL0183,SESSION00133,2025-12-26 21:06:21,/contact,voir_page,mobile,Suisse,2142,200,Telephonie,0.0
922,UTIL0196,SESSION00489,2025-10-28 01:18:10,/accueil,ajouter_panier,ordinateur,Suisse,1976,200,Gaming,0.0
923,UTIL0111,SESSION00145,2025-03-24 16:33:46,/panier,voir_page,tablette,Suisse,2223,404,Mode,0.0
924,UTIL0174,SESSION00298,2025-07-04 19:54:27,/details-produit,voir_page,ordinateur,Suisse,1667,200,Beaute,0.0
925,UTIL0291,SESSION00510,2025-02-19 00:09:49,/details-produit,cliquer_produit,mobile,Belgique,437,200,Sport,0.0
926,UTIL0083,SESSION00070,2025-05-24 18:23:22,/commande,voir_page,ordinateur,France,813,200,Sport,0.0
927,UTIL0132,SESSION00453,2025-11-29 04:07:36,/connexion,voir_page,mobile,France,1568,200,Sport,0.0
928,UTIL0226,SESSION00376,2025-09-20 19:20:23,/details-produit,voir_page,ordinateur,Suisse,1772,200,Mode,0.0
929,UTIL0030,SESSION00251,2025-12-25 17:00:09,/accueil,passer_commande,ordinateur,Italie,1619,200,Sport,0.0
930,UTIL0199,SESSION00474,2025-12-09 02:22:29,/panier,passer_commande,mobile,Suisse,2271,404,Sport,0.0
931,UTIL0056,SESSION00407,2025-08-10 06:25:21,/details-produit,voir_page,ordinateur,Italie,1482,500,Sport,0.0
932,UTIL0059,SESSION00286,2025-08-21 01:34:09,/connexion,voir_page,mobile,Allemagne,954,200,Informatique,0.0
933,UTIL0032,SESSION00371,2025-08-09 15:13:03,/contact,achat,ordinateur,Pays-Bas,173,404,Gaming,0.0
934,UTIL0091,SESSION00086,2025-03-14 02:17:25,/commande,voir_page,ordinateur,Italie,1929,200,Beaute,0.0
935,UTIL0095,SESSION00056,2025-02-17 13:21:48,/commande,voir_page,mobile,Allemagne,893,200,Sport,0.0
936,UTIL0083,SESSION00448,2025-07-01 22:36:24,/promotion,cliquer_produit,ordinateur,Belgique,893,200,Gaming,0.0
937,UTIL0166,SESSION00325,2025-01-08 04:57:29,/details-produit,cliquer_produit,ordinateur,Espagne,1376,200,Gaming,0.0
938,UTIL0002,SESSION00462,2025-03-06 20:28:40,/promotion,voir_page,tablette,France,229,200,Maison,0.0
939,UTIL0086,SESSION00387,2025-04-21 11:13:12,/promotion,voir_page,tablette,Belgique,138,200,Mode,0.0
940,UTIL0258,SESSION00128,2025-12-25 15:41:29,/commande,voir_page,mobile,Espagne,1520,200,Beaute,0.0
941,UTIL0059,SESSION00181,2025-08-23 13:23:11,/paiement,voir_page,tablette,Belgique,746,200,Sport,0.0
942,UTIL0146,SESSION00102,2025-02-14 03:05:41,/contact,voir_page,ordinateur,Belgique,1764,200,Gaming,0.0
943,UTIL0052,SESSION00455,2025-09-15 18:51:02,/promotion,ajouter_panier,tablette,Italie,1802,200,Telephonie,0.0
944,UTIL0059,SESSION00201,2025-08-29 03:22:50,/contact,cliquer_produit,mobile,Espagne,1701,200,Mode,0.0
945,UTIL0146,SESSION00275,2025-12-04 08:19:53,/promotion,ajouter_panier,mobile,Suisse,1069,200,Sport,0.0
946,UTIL0079,SESSION00384,2025-09-23 23:38:20,/accueil,voir_page,mobile,Allemagne,2423,500,Maison,0.0
947,UTIL0099,SESSION00403,2025-01-27 18:27:08,/contact,cliquer_produit,tablette,Espagne,791,200,Mode,0.0
948,UTIL0119,SESSION00102,2025-12-30 04:32:07,/contact,cliquer_produit,tablette,Belgique,1685,200,Gaming,0.0
949,UTIL0082,SESSION00331,2025-04-15 02:05:01,/promotion,passer_commande,mobile,France,706,200,Gaming,0.0
950,UTIL0293,SESSION00392,2025-01-13 23:46:08,/produits,cliquer_produit,mobile,Suisse,1546,200,Gaming,0.0
951,UTIL0100,SESSION00549,2025-05-06 23:49:51,/commande,passer_commande,mobile,Pays-Bas,1146,200,Mode,0.0
952,UTIL0012,SESSION00594,2025-02-22 03:29:59,/details-produit,voir_page,tablette,France,518,200,Mode,0.0
953,UTIL0040,SESSION00507,2025-07-05 06:25:06,/produits,passer_commande,mobile,Pays-Bas,169,200,Sport,0.0
954,UTIL0108,SESSION00430,2025-07-12 10:40:58,/produits,achat,mobile,Pays-Bas,739,200,Informatique,453.75
955,UTIL0061,SESSION00352,2025-06-27 15:39:38,/accueil,cliquer_produit,tablette,France,728,200,Mode,0.0
956,UTIL0016,SESSION00549,2025-01-12 16:32:48,/panier,passer_commande,ordinateur,Allemagne,1574,200,Maison,0.0
957,UTIL0113,SESSION00086,2025-12-21 04:17:17,/details-produit,voir_page,mobile,Allemagne,456,200,Beaute,0.0
958,UTIL0254,SESSION00447,2025-09-20 12:59:12,/connexion,cliquer_produit,mobile,Allemagne,890,200,Gaming,0.0
959,UTIL0053,SESSION00598,2025-10-28 09:10:50,/contact,voir_page,ordinateur,Suisse,2078,200,Sport,0.0
960,UTIL0164,SESSION00111,2025-11-07 12:27:12,/commande,voir_page,tablette,Italie,1611,200,Telephonie,0.0
961,UTIL0018,SESSION00524,2025-05-10 18:26:18,/details-produit,voir_page,tablette,Pays-Bas,2252,200,Informatique,0.0
962,UTIL0220,SESSION00191,2025-07-03 07:04:13,/paiement,voir_page,tablette,Italie,1603,200,Mode,0.0
963,UTIL0006,SESSION00337,2025-04-20 14:36:50,/paiement,voir_page,mobile,Allemagne,2380,200,Mode,0.0
964,UTIL0112,SESSION00106,2025-10-15 08:45:38,/promotion,cliquer_produit,tablette,France,2430,200,Sport,0.0
965,UTIL0163,SESSION00328,2025-04-12 06:03:51,/contact,cliquer_produit,mobile,Espagne,271,500,Sport,0.0
966,UTIL0088,SESSION00335,2025-10-30 12:15:36,/connexion,voir_page,ordinateur,Italie,153,200,Telephonie,0.0
967,UTIL0237,SESSION00292,2025-03-09 12:02:57,/accueil,cliquer_produit,tablette,Belgique,240,200,Informatique,0.0
968,UTIL0213,SESSION00309,2025-05-21 10:48:22,/produits,voir_page,mobile,France,2359,200,Sport,0.0
969,UTIL0153,SESSION00466,2025-09-10 20:58:07,/contact,cliquer_produit,mobile,Belgique,500,200,Informatique,0.0
970,UTIL0054,SESSION00331,2025-12-19 23:27:14,/details-produit,ajouter_panier,ordinateur,France,862,200,Telephonie,0.0
971,UTIL0003,SESSION00054,2025-05-13 01:07:03,/promotion,voir_page,mobile,France,1160,200,Beaute,0.0
972,UTIL0139,SESSION00175,2025-03-12 18:29:07,/contact,ajouter_panier,ordinateur,Italie,686,200,Telephonie,0.0
973,UTIL0229,SESSION00126,2025-09-25 16:15:36,/contact,achat,mobile,Suisse,2087,500,Mode,0.0
974,UTIL0116,SESSION00095,2025-05-16 09:45:05,/connexion,ajouter_panier,mobile,Belgique,1072,200,Gaming,0.0
975,UTIL0039,SESSION00507,2025-01-31 06:00:42,/produits,passer_commande,ordinateur,Espagne,1657,200,Informatique,0.0
976,UTIL0264,SESSION00321,2025-06-09 22:29:41,/promotion,voir_page,ordinateur,Pays-Bas,2146,200,Maison,0.0
977,UTIL0198,SESSION00464,2025-11-14 16:12:49,/paiement,voir_page,mobile,Allemagne,361,200,Maison,0.0
978,UTIL0076,SESSION00473,2025-02-24 23:07:15,/produits,cliquer_produit,ordinateur,Espagne,846,200,Sport,0.0
979,UTIL0181,SESSION00272,2025-03-02 17:05:22,/connexion,cliquer_produit,mobile,Allemagne,696,200,Sport,0.0
980,UTIL0226,SESSION00280,2025-07-09 03:03:41,/accueil,cliquer_produit,mobile,Suisse,1810,200,Maison,0.0
981,UTIL0272,SESSION00506,2025-09-23 13:06:43,/commande,voir_page,ordinateur,Suisse,1099,404,Maison,0.0
982,UTIL0295,SESSION00273,2025-05-03 02:34:06,/accueil,voir_page,mobile,Allemagne,1737,200,Informatique,0.0
983,UTIL0254,SESSION00211,2025-03-29 06:22:40,/commande,voir_page,mobile,Suisse,1259,200,Informatique,0.0
984,UTIL0157,SESSION00245,2025-03-29 10:43:04,/connexion,voir_page,ordinateur,Allemagne,1440,200,Maison,0.0
985,UTIL0220,SESSION00343,2025-01-11 05:16:56,/connexion,achat,ordinateur,Allemagne,119,200,Sport,299.92
986,UTIL0242,SESSION00113,2025-01-24 00:36:43,/panier,cliquer_produit,mobile,Pays-Bas,1015,200,Maison,0.0
987,UTIL0052,SESSION00312,2025-06-21 14:31:47,/produits,ajouter_panier,mobile,Belgique,1134,200,Mode,0.0
988,UTIL0181,SESSION00309,2025-12-30 10:57:33,/accueil,voir_page,tablette,Pays-Bas,2063,200,Gaming,0.0
989,UTIL0076,SESSION00421,2025-04-23 21:09:22,/accueil,cliquer_produit,mobile,France,1080,200,Gaming,0.0
990,UTIL0106,SESSION00092,2025-04-10 12:40:06,/paiement,achat,mobile,Suisse,2311,200,Sport,493.92
991,UTIL0136,SESSION00358,2025-06-19 12:37:26,/details-produit,passer_commande,mobile,Italie,860,200,Beaute,0.0
992,UTIL0222,SESSION00466,2025-10-18 11:18:07,/produits,ajouter_panier,ordinateur,Espagne,682,200,Maison,0.0
993,UTIL0286,SESSION00167,2025-06-05 15:18:04,/commande,cliquer_produit,mobile,France,1939,200,Mode,0.0
994,UTIL0028,SESSION00501,2025-06-06 00:27:22,/produits,ajouter_panier,tablette,Pays-Bas,82,200,Maison,0.0
995,UTIL0258,SESSION00575,2025-03-21 02:45:17,/commande,voir_page,ordinateur,Suisse,885,200,Informatique,0.0
996,UTIL0243,SESSION00364,2025-05-08 21:40:24,/accueil,voir_page,mobile,Espagne,481,200,Mode,0.0
997,UTIL0289,SESSION00447,2025-12-14 10:51:37,/details-produit,cliquer_produit,ordinateur,Suisse,897,200,Sport,0.0
998,UTIL0157,SESSION00088,2025-06-02 18:59:40,/commande,cliquer_produit,mobile,Belgique,831,200,Telephonie,0.0
999,UTIL0270,SESSION00453,2025-12-22 10:32:59,/details-produit,voir_page,tablette,Suisse,1544,200,Sport,0.0
1000,UTIL0237,SESSION00029,2025-10-14 00:49:26,/contact,cliquer_produit,ordinateur,Pays-Bas,655,200,Mode,0.0
